ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
3102775812943485462,2,2019-04-19,2019-05-22 00:00:00,обучен,13274724482236486041
3102775812943485462,2,2019-05-23,2019-08-31 00:00:00,отчисл,13274724482236486041
3102775812943485462,2,2019-09-01,2020-02-04 00:00:00,обучен,2906080208377058300
3102775812943485462,1,2020-02-05,2020-08-31 00:00:00,обучен,17903959454840556963
3102775812943485462,2,2020-09-01,2020-11-08 00:00:00,обучен,17903959454840556963
340127217676874308,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
340127217676874308,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
340127217676874308,2,2018-09-01,2019-08-31 00:00:00,обучен,859090361626613984
340127217676874308,3,2019-09-01,2020-02-27 00:00:00,обучен,859090361626613984
340127217676874308,3,2020-02-28,2020-06-18 00:00:00,обучен,859090361626613984
340127217676874308,3,2020-06-19,2020-08-31 00:00:00,обучен,6345965842202473630
340127217676874308,4,2020-09-01,2020-09-13 00:00:00,обучен,6345965842202473630
340127217676874308,4,2020-09-14,2020-12-27 00:00:00,обучен,6345965842202473630
340127217676874308,4,2020-12-28,2021-07-01 00:00:00,обучен,6345965842202473630
10171681246301445004,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
10171681246301445004,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
10171681246301445004,2,2018-09-01,2018-11-20 00:00:00,обучен,859090361626613984
10171681246301445004,2,2018-11-21,2019-08-31 00:00:00,обучен,859090361626613984
10171681246301445004,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
10171681246301445004,3,2019-12-30,2020-03-24 00:00:00,обучен,859090361626613984
10171681246301445004,3,2020-03-25,2020-08-31 00:00:00,академ,859090361626613984
10171681246301445004,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
8558387123353457226,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
8558387123353457226,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
8558387123353457226,2,2018-09-01,2019-04-21 00:00:00,обучен,859090361626613984
8558387123353457226,2,2019-04-22,2019-05-07 00:00:00,обучен,859090361626613984
8558387123353457226,2,2019-05-08,2019-08-31 00:00:00,отчисл,859090361626613984
8558387123353457226,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
8558387123353457226,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
8558387123353457226,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
4303043228181158695,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
4303043228181158695,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
4303043228181158695,2,2018-09-01,2019-08-31 00:00:00,обучен,859090361626613984
4303043228181158695,3,2019-09-01,2020-08-31 00:00:00,обучен,859090361626613984
4303043228181158695,4,2020-09-01,2021-08-30 00:00:00,обучен,859090361626613984
7237563420744515228,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
7237563420744515228,1,2017-09-02,2018-05-03 00:00:00,обучен,859090361626613984
7237563420744515228,1,2018-05-04,2020-08-31 00:00:00,отчисл,859090361626613984
7237563420744515228,1,2020-09-01,2021-04-11 00:00:00,обучен,1673158231903565992
166264967056627902,1,2017-09-01,2018-08-31 00:00:00,обучен,1351844695490460707
166264967056627902,2,2018-09-01,2019-04-14 00:00:00,обучен,1351844695490460707
10794316720279170641,1,2017-09-01,2017-09-01 00:00:00,обучен,3822626843564218778
10794316720279170641,1,2017-09-02,2018-08-31 00:00:00,обучен,3822626843564218778
10794316720279170641,2,2018-09-01,2019-04-21 00:00:00,обучен,3822626843564218778
7223808875632028053,1,2017-09-01,2018-02-04 00:00:00,обучен,1346358098327444141
3364171126873431360,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3364171126873431360,1,2017-09-02,2018-02-04 00:00:00,обучен,859090361626613984
1529894804631250136,1,2017-09-01,2017-09-01 00:00:00,обучен,3822626843564218778
1529894804631250136,1,2017-09-02,2018-08-31 00:00:00,обучен,3822626843564218778
1529894804631250136,2,2018-09-01,2018-10-28 00:00:00,обучен,3822626843564218778
1529894804631250136,2,2018-10-29,2019-08-31 00:00:00,обучен,3822626843564218778
1529894804631250136,3,2019-09-01,2019-12-29 00:00:00,обучен,3822626843564218778
1529894804631250136,3,2019-12-30,2020-08-31 00:00:00,обучен,3822626843564218778
1529894804631250136,4,2020-09-01,2020-12-30 00:00:00,обучен,3822626843564218778
1529894804631250136,4,2020-12-31,2021-07-01 00:00:00,обучен,3822626843564218778
12864763572607985306,1,2017-09-01,2018-02-04 00:00:00,обучен,17246757606777073556
12864763572607985306,1,2018-02-05,2018-08-31 00:00:00,обучен,5936399612770925421
12864763572607985306,2,2018-09-01,2019-08-31 00:00:00,обучен,5936399612770925421
12864763572607985306,3,2019-09-01,2020-08-31 00:00:00,обучен,5936399612770925421
12864763572607985306,4,2020-09-01,2021-08-30 00:00:00,обучен,5936399612770925421
9151711600625451582,1,2017-09-01,2018-01-11 00:00:00,обучен,15640730918606426910
6010387225120316364,1,2017-09-01,2018-08-31 00:00:00,обучен,13378781441825634711
6010387225120316364,2,2018-09-01,2018-09-01 00:00:00,обучен,13378781441825634711
6010387225120316364,2,2018-09-02,2019-08-31 00:00:00,обучен,13378781441825634711
6010387225120316364,3,2019-09-01,2019-12-29 00:00:00,обучен,13378781441825634711
6010387225120316364,3,2019-12-30,2020-08-31 00:00:00,обучен,13378781441825634711
6010387225120316364,4,2020-09-01,2021-08-30 00:00:00,обучен,13378781441825634711
12662270803732400932,1,2017-09-01,2017-09-01 00:00:00,обучен,3822626843564218778
12662270803732400932,1,2017-09-02,2018-08-31 00:00:00,обучен,3822626843564218778
12662270803732400932,2,2018-09-01,2019-08-31 00:00:00,обучен,3822626843564218778
12662270803732400932,3,2019-09-01,2020-08-31 00:00:00,обучен,3822626843564218778
12662270803732400932,4,2020-09-01,2020-12-30 00:00:00,обучен,3822626843564218778
12662270803732400932,4,2020-12-31,2021-07-01 00:00:00,обучен,3822626843564218778
11401999745964944595,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
11401999745964944595,1,2017-09-02,2018-07-03 00:00:00,обучен,859090361626613984
9377645717381784726,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
9377645717381784726,1,2017-09-02,2018-06-27 00:00:00,обучен,859090361626613984
12176072751257261972,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
12176072751257261972,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
12176072751257261972,2,2018-09-01,2019-08-31 00:00:00,обучен,859090361626613984
12176072751257261972,3,2019-09-01,2020-08-31 00:00:00,обучен,859090361626613984
12176072751257261972,4,2020-09-01,2021-08-30 00:00:00,обучен,859090361626613984
10274001302494302719,1,2017-09-01,2017-09-01 00:00:00,обучен,3822626843564218778
10274001302494302719,1,2017-09-02,2018-02-04 00:00:00,обучен,3822626843564218778
10274001302494302719,1,2018-02-05,2018-05-31 00:00:00,обучен,1351844695490460707
10641728250523772130,1,2017-09-01,2018-04-15 00:00:00,обучен,859090361626613984
7983777338466170227,1,2017-09-01,2018-01-21 00:00:00,обучен,15833003524372215010
7983777338466170227,1,2018-01-22,2018-02-05 00:00:00,отчисл,15833003524372215010
7983777338466170227,1,2018-02-06,2018-08-31 00:00:00,обучен,15833003524372215010
7983777338466170227,2,2018-09-01,2019-05-20 00:00:00,обучен,15833003524372215010
7983777338466170227,2,2019-05-21,2019-08-31 00:00:00,обучен,15833003524372215010
7983777338466170227,3,2019-09-01,2019-12-29 00:00:00,обучен,15833003524372215010
7983777338466170227,3,2019-12-30,2020-08-31 00:00:00,обучен,15833003524372215010
7983777338466170227,4,2020-09-01,2020-12-30 00:00:00,обучен,15833003524372215010
7983777338466170227,4,2020-12-31,2021-04-05 00:00:00,обучен,15833003524372215010
7983777338466170227,4,2021-04-06,2021-08-31 00:00:00,академ,15833003524372215010
11492209837001457636,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
11492209837001457636,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
11492209837001457636,2,2018-09-01,2019-04-21 00:00:00,обучен,859090361626613984
11492209837001457636,2,2019-04-22,2019-08-31 00:00:00,обучен,859090361626613984
11492209837001457636,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
11492209837001457636,3,2019-12-30,2020-08-31 00:00:00,обучен,859090361626613984
11492209837001457636,4,2020-09-01,2020-12-30 00:00:00,обучен,859090361626613984
11492209837001457636,4,2020-12-31,2021-07-01 00:00:00,обучен,859090361626613984
3076855080096084363,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3076855080096084363,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
3076855080096084363,2,2018-09-01,2018-09-01 00:00:00,обучен,859090361626613984
11056977700749118627,1,2017-09-01,2018-08-31 00:00:00,обучен,15640730918606426910
11056977700749118627,2,2018-09-01,2018-10-14 00:00:00,обучен,15640730918606426910
10661165076389341921,1,2017-09-01,2018-08-31 00:00:00,обучен,14021825321935117523
10661165076389341921,2,2018-09-01,2019-01-31 00:00:00,обучен,14021825321935117523
10661165076389341921,1,2019-02-01,2019-02-03 00:00:00,отчисл,14021825321935117523
10661165076389341921,1,2019-02-04,2019-06-26 00:00:00,обучен,7653827751193691771
5285070137865134430,1,2017-09-01,2018-04-15 00:00:00,обучен,859090361626613984
12472790572123295070,1,2017-09-01,2017-09-01 00:00:00,обучен,3822626843564218778
12472790572123295070,1,2017-09-02,2018-08-31 00:00:00,обучен,3822626843564218778
12472790572123295070,2,2018-09-01,2019-08-31 00:00:00,обучен,3822626843564218778
12472790572123295070,3,2019-09-01,2020-08-31 00:00:00,обучен,3822626843564218778
12472790572123295070,4,2020-09-01,2021-07-01 00:00:00,обучен,3822626843564218778
9759212805316868910,1,2017-09-01,2018-08-31 00:00:00,обучен,2066891352495215922
9759212805316868910,2,2018-09-01,2018-11-19 00:00:00,обучен,2066891352495215922
9759212805316868910,2,2018-11-20,2019-08-31 00:00:00,обучен,2066891352495215922
9759212805316868910,3,2019-09-01,2019-12-29 00:00:00,обучен,2066891352495215922
9759212805316868910,3,2019-12-30,2020-08-31 00:00:00,обучен,2066891352495215922
9759212805316868910,4,2020-09-01,2020-12-30 00:00:00,обучен,2066891352495215922
9759212805316868910,4,2020-12-31,2021-08-30 00:00:00,обучен,2066891352495215922
3649854703925757448,1,2017-09-01,2018-08-31 00:00:00,обучен,859090361626613984
3649854703925757448,2,2018-09-01,2018-10-07 00:00:00,обучен,859090361626613984
3649854703925757448,2,2018-10-08,2019-02-03 00:00:00,отчисл,859090361626613984
3649854703925757448,1,2019-02-04,2019-08-31 00:00:00,обучен,6572811899279529631
3649854703925757448,2,2019-09-01,2019-10-23 00:00:00,обучен,6572811899279529631
9052351331082924094,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
9052351331082924094,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
9052351331082924094,2,2018-09-01,2019-03-24 00:00:00,обучен,859090361626613984
9052351331082924094,2,2019-03-25,2019-08-31 00:00:00,обучен,859090361626613984
9052351331082924094,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
9052351331082924094,3,2019-12-30,2020-08-31 00:00:00,обучен,859090361626613984
9052351331082924094,4,2020-09-01,2021-07-01 00:00:00,обучен,859090361626613984
2549318109301883358,1,2017-09-01,2018-08-31 00:00:00,обучен,15833003524372215010
2549318109301883358,2,2018-09-01,2019-08-31 00:00:00,обучен,15833003524372215010
2549318109301883358,3,2019-09-01,2020-08-31 00:00:00,обучен,15833003524372215010
2549318109301883358,4,2020-09-01,2021-08-30 00:00:00,обучен,15833003524372215010
1817798735518792595,1,2017-09-01,2018-08-31 00:00:00,обучен,15833003524372215010
1817798735518792595,2,2018-09-01,2019-08-31 00:00:00,обучен,15833003524372215010
1817798735518792595,3,2019-09-01,2020-08-31 00:00:00,обучен,15833003524372215010
1817798735518792595,4,2020-09-01,2021-07-01 00:00:00,обучен,15833003524372215010
1168113307879391341,1,2017-09-01,2018-04-01 00:00:00,обучен,14021825321935117523
9899009044524665007,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
9899009044524665007,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
9899009044524665007,2,2018-09-01,2018-10-15 00:00:00,обучен,859090361626613984
9899009044524665007,2,2018-10-16,2019-08-31 00:00:00,обучен,859090361626613984
9899009044524665007,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
9899009044524665007,3,2019-12-30,2020-08-31 00:00:00,обучен,859090361626613984
9899009044524665007,4,2020-09-01,2021-08-30 00:00:00,обучен,859090361626613984
12537072210726199856,1,2017-09-01,2018-08-31 00:00:00,обучен,1667089195499266627
12537072210726199856,2,2018-09-01,2019-01-27 00:00:00,обучен,1667089195499266627
12537072210726199856,2,2019-01-28,2019-08-31 00:00:00,академ,1667089195499266627
12537072210726199856,2,2019-09-01,2019-11-11 00:00:00,обучен,15964954630669590273
15205163621474196779,1,2017-09-01,2018-08-31 00:00:00,обучен,14021825321935117523
15205163621474196779,2,2018-09-01,2019-02-19 00:00:00,обучен,14021825321935117523
15205163621474196779,2,2019-02-20,2019-08-31 00:00:00,отчисл,14021825321935117523
15205163621474196779,2,2019-09-01,2020-04-21 00:00:00,обучен,7653827751193691771
15205163621474196779,2,2020-04-22,2020-08-31 00:00:00,отчисл,7653827751193691771
15205163621474196779,2,2020-09-01,2021-04-11 00:00:00,обучен,7503493711579539790
5616100310833968211,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
5616100310833968211,1,2017-09-02,2018-08-31 00:00:00,обучен,8931112486619862929
5616100310833968211,2,2018-09-01,2018-12-30 00:00:00,обучен,8931112486619862929
5616100310833968211,2,2018-12-31,2019-02-03 00:00:00,обучен,8931112486619862929
5616100310833968211,2,2019-02-04,2019-08-31 00:00:00,обучен,8931112486619862929
5616100310833968211,3,2019-09-01,2019-10-16 00:00:00,обучен,8931112486619862929
10606606170219325239,1,2017-09-01,2018-08-31 00:00:00,обучен,1351844695490460707
10606606170219325239,2,2018-09-01,2018-12-02 00:00:00,обучен,1351844695490460707
10606606170219325239,2,2018-12-03,2019-06-04 00:00:00,обучен,1351844695490460707
10606606170219325239,2,2019-06-05,2019-08-31 00:00:00,отчисл,1351844695490460707
10606606170219325239,2,2019-09-01,2020-08-31 00:00:00,обучен,7653827751193691771
10606606170219325239,3,2020-09-01,2021-08-31 00:00:00,обучен,7653827751193691771
10606606170219325239,4,2021-09-01,2021-09-21 00:00:00,,7653827751193691771
470434444804517166,1,2017-09-01,2018-08-31 00:00:00,обучен,15833003524372215010
470434444804517166,2,2018-09-01,2019-08-31 00:00:00,обучен,15833003524372215010
470434444804517166,3,2019-09-01,2020-08-31 00:00:00,обучен,15833003524372215010
470434444804517166,4,2020-09-01,2021-07-01 00:00:00,обучен,15833003524372215010
13522907545608562692,1,2017-09-01,2018-08-31 00:00:00,обучен,15640730918606426910
13522907545608562692,2,2018-09-01,2019-08-31 00:00:00,обучен,15640730918606426910
13522907545608562692,3,2019-09-01,2019-09-02 00:00:00,обучен,15640730918606426910
13522907545608562692,3,2019-09-03,2019-12-23 00:00:00,обучен,11177284178371697358
13522907545608562692,3,2019-12-24,2020-08-31 00:00:00,обучен,11177284178371697358
13522907545608562692,4,2020-09-01,2021-08-30 00:00:00,обучен,11177284178371697358
9755170265805521311,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
